genome_type	family	genus	subclade	annotation_combination	length_bin_start	length_bin_end	n_proteins
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	200	225	268
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	225	250	250
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	250	275	319
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	275	300	245
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	300	325	234
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	325	350	253
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	350	375	231
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	375	400	177
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	400	425	175
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	425	450	202
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	450	475	156
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	475	500	143
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	500	525	91
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	525	550	42
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	550	575	60
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	575	600	39
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	600	625	60
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	625	650	63
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	650	675	26
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	675	700	35
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	700	725	25
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	725	750	36
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	750	775	23
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	775	800	24
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	800	825	18
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	825	850	7
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	850	875	16
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	875	900	24
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	900	925	7
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	925	950	5
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	950	975	12
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	975	1000	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	1050	1075	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	1100	1125	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	1125	1150	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	1200	1225	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	1350	1375	5
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	1375	1400	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + KO + Pfam	1500	1525	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	25	50	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	50	75	15
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	75	100	87
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	100	125	123
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	125	150	130
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	150	175	135
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	175	200	116
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	200	225	129
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	225	250	194
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	250	275	176
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	275	300	145
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	300	325	133
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	325	350	91
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	350	375	102
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	375	400	76
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	400	425	87
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	425	450	63
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	450	475	23
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	475	500	14
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	500	525	10
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	525	550	11
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	550	575	28
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	575	600	17
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	600	625	12
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	625	650	19
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	650	675	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	675	700	2
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	725	750	5
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	750	775	2
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	775	800	8
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	825	850	12
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	875	900	5
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	900	925	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	950	975	2
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	975	1000	5
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	1000	1025	4
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	1025	1050	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG + Pfam	2000	NA	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	25	50	7
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	50	75	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	75	100	4
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	100	125	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	125	150	15
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	150	175	10
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	175	200	19
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	200	225	11
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	225	250	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	250	275	13
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	275	300	14
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	300	325	8
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	325	350	11
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	350	375	12
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	375	400	2
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	400	425	2
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	450	475	10
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	475	500	8
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	500	525	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	525	550	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	550	575	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	575	600	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	600	625	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	725	750	4
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	COG only	750	775	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	50	75	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	75	100	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	150	175	20
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	175	200	2
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	200	225	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	225	250	5
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	250	275	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	275	300	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	300	325	12
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	375	400	5
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	425	450	7
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	700	725	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO + Pfam	725	750	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	KO only	150	175	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	25	50	77
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	50	75	143
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	75	100	81
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	100	125	62
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	125	150	34
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	150	175	37
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	175	200	28
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	200	225	29
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	225	250	34
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	250	275	14
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	275	300	5
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	300	325	9
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	325	350	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	350	375	4
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	375	400	7
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	400	425	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	425	450	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	450	475	2
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	475	500	4
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	500	525	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	525	550	4
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	550	575	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	575	600	5
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	No annotation	725	750	2
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	25	50	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	50	75	13
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	75	100	15
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	100	125	19
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	125	150	56
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	150	175	19
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	175	200	14
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	200	225	18
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	225	250	21
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	250	275	10
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	275	300	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	300	325	6
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	325	350	8
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	350	375	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	375	400	3
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	400	425	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	425	450	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	450	475	4
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	475	500	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	500	525	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	525	550	1
Isolate	Fontibacteriaceae	Elongatipelagibacter	IIIa.1	Pfam only	600	625	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO	300	325	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO	375	400	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	25	50	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	50	75	13
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	75	100	17
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	100	125	38
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	125	150	38
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	150	175	51
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	175	200	50
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	200	225	48
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	225	250	46
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	250	275	53
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	275	300	45
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	300	325	42
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	325	350	46
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	350	375	38
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	375	400	30
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	400	425	29
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	425	450	34
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	450	475	24
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	475	500	25
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	500	525	13
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	525	550	6
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	550	575	7
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	575	600	10
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	600	625	11
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	625	650	11
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	650	675	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	675	700	8
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	700	725	3
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	725	750	5
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	750	775	5
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	775	800	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	800	825	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	825	850	3
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	850	875	3
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	875	900	7
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	900	925	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	925	950	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	950	975	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	975	1000	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	1000	1025	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	1050	1075	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	1125	1150	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	1350	1375	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	1375	1400	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + KO + Pfam	1500	1525	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	50	75	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	75	100	14
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	100	125	16
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	125	150	22
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	150	175	17
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	175	200	18
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	200	225	22
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	225	250	25
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	250	275	24
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	275	300	19
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	300	325	23
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	325	350	15
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	350	375	15
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	375	400	16
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	400	425	11
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	425	450	6
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	450	475	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	475	500	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	500	525	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	525	550	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	550	575	4
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	575	600	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	625	650	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	675	700	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	700	725	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	750	775	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	850	875	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	950	975	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG + Pfam	1025	1050	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	75	100	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	100	125	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	125	150	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	150	175	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	200	225	4
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	225	250	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	250	275	3
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	275	300	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	325	350	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	375	400	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	400	425	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	450	475	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	COG only	475	500	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	KO + Pfam	75	100	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	KO + Pfam	150	175	3
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	KO + Pfam	175	200	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	KO + Pfam	250	275	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	KO + Pfam	275	300	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	KO + Pfam	300	325	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	KO + Pfam	425	450	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	KO only	150	175	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	25	50	6
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	50	75	10
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	75	100	12
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	100	125	10
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	125	150	6
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	150	175	4
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	175	200	5
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	200	225	7
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	225	250	6
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	250	275	4
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	275	300	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	300	325	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	350	375	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	400	425	5
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	525	550	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	550	575	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	No annotation	650	675	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	50	75	7
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	75	100	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	100	125	3
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	125	150	9
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	150	175	4
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	175	200	3
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	200	225	3
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	225	250	6
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	250	275	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	275	300	4
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	300	325	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	375	400	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	400	425	2
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	525	550	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.16	Pfam only	750	775	1
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.8	COG + KO	150	175	5
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.8	COG + KO	300	325	3
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.8	COG + KO	375	400	5
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.8	COG + KO + Pfam	25	50	9
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.8	COG + KO + Pfam	50	75	61
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.8	COG + KO + Pfam	75	100	99
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.8	COG + KO + Pfam	100	125	185
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.8	COG + KO + Pfam	125	150	183
Isolate	Fontibacteriaceae	Fontibacterium	IIIb.8	COG + KO + Pfam	150	175	266
