OG_ID	ko_best	ko_best_definition	ko_support	n_genes	ko_rate
OG0000781	K06196	cytochrome c-type biogenesis protein	476	478	0.99581589958159
OG0000782	K02838	ribosome recycling factor	478	478	1
OG0000783	K01803	triosephosphate isomerase (TIM) [EC:5.3.1.1]	419	478	0.8765690376569037
OG0000784	K09971	general L-amino acid transport system permease protein	475	478	0.9937238493723849
OG0000786	K03218	23S rRNA (guanosine2251-2'-O)-methyltransferase [EC:2.1.1.185]	140	478	0.2928870292887029
OG0000788	K21817	beta-carotene 15,15'-dioxygenase [EC:1.13.11.63]	472	477	0.989517819706499
OG0000790	K01207	beta-N-acetylhexosaminidase [EC:3.2.1.52]	18	477	0.03773584905660377
OG0000791	K24180	malate permease and related proteins	20	476	0.04201680672268908
OG0000792	K02963	small subunit ribosomal protein S18	407	476	0.8550420168067226
OG0000793	K09970	general L-amino acid transport system permease protein	464	476	0.9747899159663865
OG0000794	K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	468	476	0.9831932773109243
OG0000795	K03118	sec-independent protein translocase protein TatC	475	476	0.9978991596638656
OG0000796	K02913	large subunit ribosomal protein L33	469	476	0.9852941176470589
OG0000797	K09888	cell division protein ZapA	476	476	1
OG0000798	K01006	pyruvate, orthophosphate dikinase [EC:2.7.9.1]	471	476	0.9894957983193278
OG0000800	K03327	multidrug resistance protein, MATE family	356	476	0.7478991596638656
OG0000801	K02012	iron(III) transport system substrate-binding protein	444	475	0.9347368421052632
OG0000802	K03117	sec-independent protein translocase protein TatB	55	475	0.11578947368421053
OG0000804	K02911	large subunit ribosomal protein L32	475	475	1
OG0000805	K06443	lycopene beta-cyclase [EC:5.5.1.19]	466	475	0.9810526315789474
OG0000806	K01754	threonine dehydratase [EC:4.3.1.19]	4	474	0.008438818565400843
OG0000806	K11749	regulator of sigma E protease [EC:3.4.24.-]	1	474	0.002109704641350211
OG0000807	K06206	sugar fermentation stimulation protein A	1	474	0.002109704641350211
OG0000808	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	473	474	0.9978902953586498
OG0000809	K03937	NADH dehydrogenase (ubiquinone) Fe-S protein 4	473	474	0.9978902953586498
OG0000812	K01892	histidyl-tRNA synthetase [EC:6.1.1.21]	466	474	0.9831223628691983
OG0000813	K00788	thiamine-phosphate pyrophosphorylase [EC:2.5.1.3]	32	474	0.06751054852320675
OG0000814	K00013	histidinol dehydrogenase [EC:1.1.1.23]	316	473	0.6680761099365751
OG0000815	K01854	UDP-galactopyranose mutase [EC:5.4.99.9]	1	473	0.0021141649048625794
OG0000815	K06954	uncharacterized protein	125	473	0.2642706131078224
OG0000816	K16870	N-acetylglucosaminyl-diphospho-decaprenol L-rhamnosyltransferase [EC:2.4.1.289]	5	473	0.010570824524312896
OG0000817	K01925	UDP-N-acetylmuramoylalanine--D-glutamate ligase [EC:6.3.2.9]	2	473	0.004228329809725159
OG0000818	K04080	molecular chaperone IbpA	20	473	0.042283298097251586
OG0000818	K13993	HSP20 family protein	19	473	0.040169133192389
OG0000819	K06206	sugar fermentation stimulation protein A	471	473	0.9957716701902748
OG0000820	K00343	NADH-quinone oxidoreductase subunit N [EC:7.1.1.2]	471	473	0.9957716701902748
OG0000821	K03685	ribonuclease III [EC:3.1.26.3]	466	473	0.985200845665962
OG0000822	K03100	signal peptidase I [EC:3.4.21.89]	472	473	0.9978858350951374
OG0000823	K01560	2-haloacid dehalogenase [EC:3.8.1.2]	455	473	0.9619450317124736
OG0000824	K02892	large subunit ribosomal protein L23	467	473	0.9873150105708245
OG0000825	K02990	small subunit ribosomal protein S6	472	472	1
OG0000826	K03584	DNA repair protein RecO (recombination protein O)	465	472	0.9851694915254238
OG0000827	K09937	uncharacterized protein	472	472	1
OG0000830	K18649	inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase [EC:3.1.3.25 3.1.3.93 3.1.3.15]	19	471	0.040339702760084924
OG0000831	K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	1	471	0.0021231422505307855
OG0000834	K00992	N-acetyl-alpha-D-muramate 1-phosphate uridylyltransferase [EC:2.7.7.99]	8	470	0.01702127659574468
OG0000836	K03086	RNA polymerase primary sigma factor	467	470	0.9936170212765958
OG0000837	K06878	tRNA-binding protein	441	470	0.9382978723404255
OG0000838	K04782	isochorismate pyruvate lyase [EC:4.2.99.21]	5	470	0.010638297872340425
OG0000839	K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	467	470	0.9936170212765958
OG0000840	K00971	mannose-1-phosphate guanylyltransferase [EC:2.7.7.13]	439	469	0.9360341151385928
OG0000840	K16011	mannose-1-phosphate guanylyltransferase / mannose-6-phosphate isomerase [EC:2.7.7.13 5.3.1.8]	1	469	0.0021321961620469083
OG0000841	K03589	cell division protein FtsQ	452	469	0.9637526652452025
OG0000842	K19304	murein DD-endopeptidase [EC:3.4.24.-]	458	469	0.976545842217484
OG0000842	K21472	peptidoglycan LD-endopeptidase LytH [EC:3.4.-.-]	1	469	0.0021321961620469083
OG0000843	K02011	iron(III) transport system permease protein	421	469	0.8976545842217484
OG0000844	K00794	6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]	467	469	0.9957356076759062
OG0000845	K13598	two-component system, NtrC family, nitrogen regulation sensor histidine kinase NtrY [EC:2.7.13.3]	456	468	0.9743589743589743
OG0000846	K01613	phosphatidylserine decarboxylase [EC:4.1.1.65]	467	468	0.9978632478632479
OG0000847	K06861	lipopolysaccharide export system ATP-binding protein [EC:7.5.2.5]	214	467	0.4582441113490364
OG0000848	K07010	putative glutamine amidotransferase	22	467	0.047109207708779445
OG0000848	K23150	N5-(cytidine 5'-diphosphoramidyl)-L-glutamine hydrolase [EC:3.5.1.129]	33	467	0.07066381156316917
OG0000851	K01999	branched-chain amino acid transport system substrate-binding protein	434	467	0.9293361884368309
OG0000853	K01589	5-(carboxyamino)imidazole ribonucleotide synthase [EC:6.3.4.18]	454	467	0.9721627408993576
OG0000853	K08289	phosphoribosylglycinamide formyltransferase 2 [EC:6.3.1.21]	1	467	0.0021413276231263384
OG0000854	K08973	protoporphyrinogen IX oxidase [EC:1.3.99.-]	467	467	1
OG0000856	K00394	adenylylsulfate reductase, subunit A [EC:1.8.99.2]	455	467	0.974304068522484
OG0000857	K11719	lipopolysaccharide export system protein LptC	48	466	0.10300429184549356
OG0000858	K03474	pyridoxine 5-phosphate synthase [EC:2.6.99.2]	464	466	0.9957081545064378
OG0000859	K00364	GMP reductase [EC:1.7.1.7]	1	466	0.002145922746781116
OG0000859	K00797	spermidine synthase [EC:2.5.1.16]	423	466	0.907725321888412
OG0000859	K01611	S-adenosylmethionine decarboxylase [EC:4.1.1.50]	38	466	0.0815450643776824
OG0000860	K03625	transcription antitermination protein NusB	4	465	0.008602150537634409
OG0000861	K14652	3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]	450	465	0.967741935483871
OG0000862	K07042	probable rRNA maturation factor	462	465	0.9935483870967742
OG0000863	K01760	cysteine-S-conjugate beta-lyase [EC:4.4.1.13]	4	465	0.008602150537634409
OG0000867	K02926	large subunit ribosomal protein L4	461	465	0.9913978494623656
OG0000868	K09159	antitoxin CptB	1	464	0.0021551724137931034
OG0000870	K01878	glycyl-tRNA synthetase alpha chain [EC:6.1.1.14]	462	464	0.9956896551724138
OG0000873	K08305	membrane-bound lytic murein transglycosylase B [EC:4.2.2.-]	460	462	0.9956709956709957
OG0000874	K03453	bile acid:Na+ symporter, BASS family	61	462	0.13203463203463203
OG0000875	K17103	CDP-diacylglycerol---serine O-phosphatidyltransferase [EC:2.7.8.8]	458	461	0.9934924078091106
OG0000878	K22083	methylamine---glutamate N-methyltransferase subunit C [EC:2.1.1.21]	456	461	0.9891540130151844
OG0000879	K01129	dGTPase [EC:3.1.5.1]	453	461	0.982646420824295
OG0000880	K03642	rare lipoprotein A	17	461	0.0368763557483731
OG0000881	K00793	riboflavin synthase [EC:2.5.1.9]	460	461	0.9978308026030369
OG0000882	K01879	glycyl-tRNA synthetase beta chain [EC:6.1.1.14]	439	461	0.9522776572668112
OG0000883	K07277	outer membrane protein insertion porin family	409	460	0.8891304347826087
OG0000884	K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	458	460	0.9956521739130435
OG0000885	K07461	putative endonuclease	399	460	0.8673913043478261
OG0000886	K00912	tetraacyldisaccharide 4'-kinase [EC:2.7.1.130]	454	460	0.9869565217391304
OG0000887	K01873	valyl-tRNA synthetase [EC:6.1.1.9]	444	459	0.9673202614379085
OG0000888	K02847	O-antigen ligase [EC:2.4.1.-]	44	459	0.09586056644880174
OG0000891	K00395	adenylylsulfate reductase, subunit B [EC:1.8.99.2]	458	459	0.9978213507625272
OG0000892	K14448	(2S)-methylsuccinyl-CoA dehydrogenase [EC:1.3.8.12]	1	459	0.002178649237472767
OG0000892	K20035	3-(methylsulfanyl)propanoyl-CoA dehydrogenase [EC:1.3.99.41]	449	459	0.9782135076252724
OG0000894	K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	456	458	0.9956331877729258
OG0000896	K03313	Na+:H+ antiporter, NhaA family	456	458	0.9956331877729258
OG0000898	K09701	uncharacterized protein	448	457	0.9803063457330415
OG0000899	K00574	cyclopropane-fatty-acyl-phospholipid synthase [EC:2.1.1.79]	443	456	0.9714912280701754
OG0000903	K00311	electron-transferring-flavoprotein dehydrogenase [EC:1.5.5.1]	451	455	0.9912087912087912
OG0000904	K03499	trk/ktr system potassium uptake protein	453	455	0.9956043956043956
OG0000905	K02518	translation initiation factor IF-1	455	455	1
OG0000907	K07168	CBS domain-containing membrane protein	418	454	0.920704845814978
OG0000908	K06167	phosphoribosyl 1,2-cyclic phosphate phosphodiesterase [EC:3.1.4.55]	447	454	0.9845814977973568
OG0000910	K01920	glutathione synthase [EC:6.3.2.3]	445	453	0.9823399558498896
OG0000910	K14940	gamma-F420-2:alpha-L-glutamate ligase [EC:6.3.2.32]	1	453	0.002207505518763797
OG0000911	K00259	alanine dehydrogenase [EC:1.4.1.1]	444	453	0.9801324503311258
OG0000913	K00013	histidinol dehydrogenase [EC:1.1.1.23]	24	452	0.05309734513274336
OG0000913	K15509	sulfopropanediol 3-dehydrogenase [EC:1.1.1.308]	409	452	0.9048672566371682
OG0000914	K03704	cold shock protein	446	452	0.9867256637168141
OG0000915	K03571	rod shape-determining protein MreD	435	452	0.9623893805309734
OG0000917	K03457	nucleobase:cation symporter-1, NCS1 family	421	452	0.9314159292035398
OG0000918	K03586	cell division protein FtsL	8	452	0.017699115044247787
OG0000919	K01919	glutamate--cysteine ligase [EC:6.3.2.2]	448	451	0.9933481152993349
OG0000924	K06929	uncharacterized protein	446	448	0.9955357142857143
OG0000928	K01995	branched-chain amino acid transport system ATP-binding protein	438	446	0.9820627802690582
OG0000930	K03770	peptidyl-prolyl cis-trans isomerase D [EC:5.2.1.8]	12	446	0.026905829596412557
OG0000931	K09806	ubiquinone biosynthesis accessory factor UbiK	4	446	0.008968609865470852
OG0000932	K07091	lipopolysaccharide export system permease protein	11	446	0.02466367713004484
OG0000933	K02437	glycine cleavage system H protein	445	445	1
OG0000935	K01938	formate--tetrahydrofolate ligase [EC:6.3.4.3]	435	445	0.9775280898876404
OG0000936	K03522	electron transfer flavoprotein alpha subunit	443	444	0.9977477477477478
OG0000937	K15918	D-glycerate 3-kinase [EC:2.7.1.31]	440	443	0.9932279909706546
OG0000939	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	443	443	1
OG0000940	K00605	aminomethyltransferase [EC:2.1.2.10]	438	443	0.9887133182844243
OG0000941	K00981	phosphatidate cytidylyltransferase [EC:2.7.7.41]	1	442	0.0022624434389140274
OG0000941	K02838	ribosome recycling factor	1	442	0.0022624434389140274
OG0000942	K02258	cytochrome c oxidase assembly protein subunit 11	441	441	1
OG0000943	K00613	glycine amidinotransferase [EC:2.1.4.1]	436	440	0.990909090909091
OG0000946	K03521	electron transfer flavoprotein beta subunit	440	440	1
OG0000948	K17662	cytochrome b pre-mRNA-processing protein 3	133	440	0.30227272727272725
OG0000949	K11752	diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:3.5.4.26 1.1.1.193]	414	440	0.9409090909090909
OG0000950	K16845	(2R)-sulfolactate sulfo-lyase subunit alpha [EC:4.4.1.24]	438	440	0.9954545454545455
OG0000952	K07160	5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]	432	437	0.988558352402746
OG0000953	K20950	polysaccharide biosynthesis protein VpsQ	2	437	0.004576659038901602
OG0000954	K07149	uncharacterized protein	435	436	0.9977064220183486
OG0000956	K22082	methylamine---glutamate N-methyltransferase subunit B [EC:2.1.1.21]	432	435	0.993103448275862
OG0000957	K00281	glycine dehydrogenase [EC:1.4.4.2]	432	435	0.993103448275862
OG0000957	K07160	5-oxoprolinase (ATP-hydrolysing) subunit A [EC:3.5.2.9]	1	435	0.0022988505747126436
OG0000958	K01799	maleate isomerase [EC:5.2.1.1]	430	435	0.9885057471264368
OG0000959	K08963	methylthioribose-1-phosphate isomerase [EC:5.3.1.23]	419	435	0.9632183908045977
OG0000960	K00943	dTMP kinase [EC:2.7.4.9]	420	435	0.9655172413793104
OG0000963	K09815	zinc transport system substrate-binding protein	63	434	0.14516129032258066
OG0000964	K09816	zinc transport system permease protein	405	434	0.9331797235023042
OG0000966	K23148	cytidine diphosphoramidate kinase [EC:2.7.1.224]	4	433	0.009237875288683603
OG0000969	K00305	sarcosine oxidase, subunit gamma [EC:1.5.3.24 1.5.3.1]	18	433	0.04157043879907621
OG0000970	K09817	zinc transport system ATP-binding protein [EC:7.2.2.20]	426	432	0.9861111111111112
OG0000971	K15783	ectoine hydrolase [EC:3.5.4.44]	421	431	0.9767981438515081
OG0000972	K00858	NAD+ kinase [EC:2.7.1.23]	429	431	0.9953596287703016
OG0000973	K03498	trk/ktr system potassium uptake protein	377	431	0.8747099767981439
OG0000974	K00109	2-hydroxyglutarate dehydrogenase [EC:1.1.99.2]	1	430	0.002325581395348837
OG0000974	K18166	FAD-dependent oxidoreductase domain-containing protein 1	417	430	0.9697674418604652
OG0000975	K02050	NitT/TauT family transport system permease protein	420	430	0.9767441860465116
OG0000976	K03568	TldD protein	421	429	0.9813519813519813
OG0000977	K01684	galactonate dehydratase [EC:4.2.1.6]	3	429	0.006993006993006993
OG0000977	K12661	L-rhamnonate dehydratase [EC:4.2.1.90]	1	429	0.002331002331002331
OG0000977	K18334	L-fuconate dehydratase [EC:4.2.1.68]	4	429	0.009324009324009324
OG0000977	K18983	D-galactarolactone cycloisomerase [EC:5.5.1.27]	136	429	0.317016317016317
OG0000977	K21624	cis-L-3-hydroxyproline dehydratase [EC:4.2.1.171]	11	429	0.02564102564102564
OG0000977	K22209	D(-)-tartrate dehydratase [EC:4.2.1.81]	15	429	0.03496503496503497
OG0000977	K25260	L-lyxonate dehydratase [EC:4.2.1.176]	95	429	0.22144522144522144
OG0000978	K02030	polar amino acid transport system substrate-binding protein	1	428	0.002336448598130841
OG0000978	K10018	octopine/nopaline transport system substrate-binding protein	421	428	0.9836448598130841
OG0000979	K10020	octopine/nopaline transport system permease protein	423	427	0.990632318501171
OG0000981	K00772	5'-methylthioadenosine phosphorylase [EC:2.4.2.28]	422	427	0.9882903981264637
OG0000983	K00721	dolichol-phosphate mannosyltransferase [EC:2.4.1.83]	101	426	0.23708920187793428
OG0000983	K20534	polyisoprenyl-phosphate glycosyltransferase [EC:2.4.-.-]	19	426	0.04460093896713615
OG0000984	K05770	translocator protein	426	426	1
OG0000985	K06207	GTP-binding protein	422	424	0.9952830188679245
OG0000986	K02959	small subunit ribosomal protein S16	423	424	0.9976415094339622
OG0000987	K11690	C4-dicarboxylate transporter, DctM subunit	419	423	0.9905437352245863
OG0000989	K00099	1-deoxy-D-xylulose-5-phosphate reductoisomerase [EC:1.1.1.267]	415	423	0.9810874704491725
OG0000990	K06938	uncharacterized protein	421	423	0.9952718676122931
OG0000991	K03592	PmbA protein	417	423	0.9858156028368794
OG0000992	K05786	chloramphenicol-sensitive protein RarD	420	423	0.9929078014184397
OG0000996	K02503	histidine triad (HIT) family protein	1	422	0.002369668246445498
OG0000996	K07451	5-methylcytosine-specific restriction enzyme A [EC:3.1.21.-]	11	422	0.026066350710900472
OG0000997	K01438	acetylornithine deacetylase [EC:3.5.1.16]	405	422	0.9597156398104265
OG0000999	K01751	diaminopropionate ammonia-lyase [EC:4.3.1.15]	415	421	0.9857482185273159
OG0001001	K14998	surfeit locus 1 family protein	419	421	0.995249406175772
OG0001003	K00138	aldehyde dehydrogenase [EC:1.2.1.-]	244	419	0.5823389021479713
OG0001003	K09472	4-(gamma-glutamylamino)butanal dehydrogenase [EC:1.2.1.99]	115	419	0.2744630071599045
OG0001006	K03976	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase [EC:3.1.1.-]	1	419	0.002386634844868735
OG0001008	K01779	aspartate racemase [EC:5.1.1.13]	410	415	0.9879518072289156
OG0001009	K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	30	415	0.07228915662650602
OG0001011	K21929	uracil-DNA glycosylase [EC:3.2.2.27]	411	414	0.9927536231884058
OG0001012	K02914	large subunit ribosomal protein L34	414	414	1
OG0001015	K01271	Xaa-Pro dipeptidase [EC:3.4.13.9]	49	411	0.1192214111922141
OG0001015	K08688	creatinase [EC:3.5.3.3]	188	411	0.45742092457420924
OG0001016	K01998	branched-chain amino acid transport system permease protein	1	411	0.0024330900243309003
OG0001017	K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	1	411	0.0024330900243309003
OG0001017	K02039	phosphate transport system protein	405	411	0.9854014598540146
OG0001020	K06142	outer membrane protein	396	410	0.9658536585365853
OG0001022	K02036	phosphate transport system ATP-binding protein [EC:7.3.2.1]	403	405	0.9950617283950617
OG0001023	K02483	two-component system, OmpR family, response regulator	23	404	0.05693069306930693
OG0001023	K07657	two-component system, OmpR family, phosphate regulon response regulator PhoB	371	404	0.9183168316831684
OG0001024	K15268	O-acetylserine/cysteine efflux transporter	246	404	0.6089108910891089
OG0001025	K02038	phosphate transport system permease protein	390	404	0.9653465346534653
OG0001026	K11690	C4-dicarboxylate transporter, DctM subunit	399	403	0.9900744416873449
OG0001027	K02040	phosphate transport system substrate-binding protein	402	402	1
OG0001032	K02037	phosphate transport system permease protein	394	399	0.9874686716791979
OG0001033	K17725	sulfur dioxygenase [EC:1.13.11.18]	393	398	0.9874371859296482
OG0001035	K00682	gamma-glutamylcyclotransferase [EC:4.3.2.9]	381	398	0.957286432160804
OG0001038	K18208	renalase [EC:1.6.3.5]	382	395	0.9670886075949368
OG0001040	K05813	sn-glycerol 3-phosphate transport system substrate-binding protein	98	394	0.24873096446700507
OG0001040	K10117	raffinose/stachyose/melibiose transport system substrate-binding protein	42	394	0.1065989847715736
OG0001040	K17315	glucose/mannose transport system substrate-binding protein	100	394	0.25380710659898476
OG0001042	K11418	histone deacetylase 11 [EC:3.5.1.98]	383	392	0.9770408163265306
OG0001046	K03829	putative acetyltransferase [EC:2.3.1.-]	392	392	1
OG0001047	K07107	acyl-CoA thioester hydrolase [EC:3.1.2.-]	6	391	0.015345268542199489
OG0001049	K01796	alpha-methylacyl-CoA racemase [EC:5.1.99.4]	20	389	0.05141388174807198
OG0001049	K18702	CoA:oxalate CoA-transferase [EC:2.8.3.19]	261	389	0.6709511568123393
OG0001050	K06901	adenine/guanine/hypoxanthine permease	387	389	0.9948586118251928
OG0001053	K01480	agmatinase [EC:3.5.3.11]	6	387	0.015503875968992248
OG0001053	K25365	guanidinobutyrase / D-arginase [EC:3.5.3.7 3.5.3.10]	379	387	0.979328165374677
OG0001054	K00612	carbamoyltransferase [EC:2.1.3.-]	375	386	0.9715025906735751
OG0001055	K21686	XRE family transcriptional regulator, fatty acid utilization regulator	362	386	0.9378238341968912
OG0001057	K01273	membrane dipeptidase [EC:3.4.13.19]	382	385	0.9922077922077922
OG0001058	K00946	thiamine-monophosphate kinase [EC:2.7.4.16]	367	383	0.95822454308094
OG0001059	K01637	isocitrate lyase [EC:4.1.3.1]	380	382	0.9947643979057592
OG0001061	K03297	small multidrug resistance pump	318	379	0.8390501319261213
OG0001063	K15899	pseudaminic acid cytidylyltransferase [EC:2.7.7.81]	35	377	0.09283819628647215
OG0001063	K18431	CMP-N,N'-diacetyllegionaminic acid synthase [EC:2.7.7.82]	57	377	0.15119363395225463
OG0001064	K24821	ATP-binding cassette, subfamily B, heavy metal transporter	15	376	0.0398936170212766
OG0001064	K24846	ATP-binding cassette, subfamily B, bacterial PglK [EC:7.5.2.-]	142	376	0.3776595744680851
OG0001065	K01501	nitrilase [EC:3.5.5.1]	6	375	0.016
OG0001065	K12251	N-carbamoylputrescine amidase [EC:3.5.1.53]	195	375	0.52
OG0001065	K13566	omega-amidase [EC:3.5.1.3]	1	375	0.0026666666666666666
OG0001066	K00605	aminomethyltransferase [EC:2.1.2.10]	342	375	0.912
OG0001068	K14584	2-hydroxychromene-2-carboxylate isomerase [EC:5.99.1.4]	6	374	0.016042780748663103
OG0001069	K00499	choline monooxygenase [EC:1.14.15.7]	267	374	0.713903743315508
OG0001072	K03741	arsenate reductase (thioredoxin) [EC:1.20.4.4]	215	367	0.5858310626702997
OG0001078	K01021	protein-tyrosine sulfotransferase [EC:2.8.2.20]	36	361	0.0997229916897507
OG0001078	K09667	protein O-GlcNAc transferase [EC:2.4.1.255]	7	361	0.019390581717451522
OG0001079	K02031	peptide/nickel transport system ATP-binding protein	264	361	0.7313019390581718
OG0001079	K02032	peptide/nickel transport system ATP-binding protein	1	361	0.002770083102493075
OG0001079	K05781	putative phosphonate transport system ATP-binding protein	52	361	0.1440443213296399
OG0001080	K03704	cold shock protein	350	359	0.9749303621169917
OG0001086	K03320	ammonium transporter, Amt family	348	354	0.9830508474576272
OG0001088	K01768	adenylate cyclase [EC:4.6.1.1]	7	353	0.019830028328611898
OG0001088	K07315	phosphoserine phosphatase RsbU/P [EC:3.1.3.3]	334	353	0.9461756373937678
OG0001089	K06895	L-lysine exporter family protein LysE/ArgO	351	352	0.9971590909090909
OG0001090	K15737	glutarate dioxygenase [EC:1.14.11.64]	341	348	0.9798850574712644
OG0001092	K01480	agmatinase [EC:3.5.3.11]	331	344	0.9622093023255814
OG0001092	K18459	guanidinopropionase [EC:3.5.3.17]	1	344	0.0029069767441860465
OG0001093	K00355	NAD(P)H dehydrogenase (quinone) [EC:1.6.5.2]	295	344	0.8575581395348837
OG0001093	K01118	FMN-dependent NADH-azoreductase [EC:1.7.1.17]	1	344	0.0029069767441860465
OG0001094	K07305	peptide-methionine (R)-S-oxide reductase [EC:1.8.4.12]	19	343	0.05539358600583091
OG0001095	K21430	aldose sugar dehydrogenase [EC:1.1.5.-]	334	343	0.9737609329446064
OG0001096	K02970	small subunit ribosomal protein S21	329	342	0.9619883040935673
OG0001097	K21395	TRAP-type transport system periplasmic protein	335	339	0.9882005899705014
OG0001098	K08997	protein adenylyltransferase [EC:2.7.7.108]	336	338	0.9940828402366864
OG0001100	K10804	acyl-CoA thioesterase I [EC:3.1.2.- 3.1.2.2 3.1.1.2 3.1.1.5]	337	338	0.9970414201183432
OG0001102	K01595	phosphoenolpyruvate carboxylase [EC:4.1.1.31]	333	335	0.9940298507462687
OG0001106	K07222	putative flavoprotein involved in K+ transport	2	332	0.006024096385542169
OG0001106	K18277	trimethylamine monooxygenase [EC:1.14.13.148]	322	332	0.9698795180722891
OG0001107	K02510	4-hydroxy-2-oxoheptanedioate aldolase [EC:4.1.2.52]	323	329	0.9817629179331308
OG0001108	K04749	anti-sigma B factor antagonist	162	329	0.49240121580547114
OG0001109	K01997	branched-chain amino acid transport system permease protein	1	326	0.003067484662576687
OG0001110	K07795	putative tricarboxylic transport membrane protein	324	324	1
OG0001111	K01907	acetoacetyl-CoA synthetase [EC:6.2.1.16]	321	324	0.9907407407407407
OG0001113	K09471	gamma-glutamylputrescine oxidase [EC:1.4.3.-]	23	322	0.07142857142857142
OG0001114	K12262	superoxide oxidase [EC:1.10.3.17]	317	321	0.9875389408099688
OG0001116	K01992	ABC-2 type transport system permease protein	34	318	0.1069182389937107
OG0001116	K02004	putative ABC transport system permease protein	152	318	0.4779874213836478
OG0001117	K00864	glycerol kinase [EC:2.7.1.30]	300	316	0.9493670886075949
OG0001118	K02033	peptide/nickel transport system permease protein	313	315	0.9936507936507937
OG0001119	K02035	peptide/nickel transport system substrate-binding protein	308	314	0.9808917197452229
OG0001121	K17321	glycerol transport system substrate-binding protein	76	313	0.24281150159744408
OG0001127	K02031	peptide/nickel transport system ATP-binding protein	29	307	0.09446254071661238
OG0001127	K02034	peptide/nickel transport system permease protein	275	307	0.8957654723127035
OG0001128	K16868	tellurite methyltransferase [EC:2.1.1.265]	4	306	0.013071895424836602
OG0001130	K07120	uncharacterized protein	303	306	0.9901960784313726
OG0001131	K01759	lactoylglutathione lyase [EC:4.4.1.5]	284	305	0.9311475409836065
OG0001134	K01997	branched-chain amino acid transport system permease protein	289	300	0.9633333333333334
OG0001134	K11960	urea transport system permease protein	7	300	0.023333333333333334
OG0001135	K07080	uncharacterized protein	289	298	0.9697986577181208
OG0001136	K06991	uncharacterized protein	297	298	0.9966442953020134
OG0001138	K03073	preprotein translocase subunit SecE	295	295	1
OG0001139	K01951	GMP synthase (glutamine-hydrolysing) [EC:6.3.5.2]	4	295	0.013559322033898305
OG0001140	K07794	putative tricarboxylic transport membrane protein	291	293	0.9931740614334471
OG0001141	K02473	UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine 4-epimerase [EC:5.1.3.7 5.1.3.-]	2	290	0.006896551724137931
OG0001141	K08679	UDP-glucuronate 4-epimerase [EC:5.1.3.6]	154	290	0.5310344827586206
OG0001142	K01992	ABC-2 type transport system permease protein	2	290	0.006896551724137931
OG0001144	K21430	aldose sugar dehydrogenase [EC:1.1.5.-]	135	289	0.4671280276816609
OG0001148	K07090	uncharacterized protein	287	287	1
OG0001149	K09890	alternative ribosome-rescue factor	8	287	0.027874564459930314
OG0001150	K03782	catalase-peroxidase [EC:1.11.1.21]	279	287	0.9721254355400697
OG0001151	K02919	large subunit ribosomal protein L36	286	286	1
OG0001154	K03335	inosose dehydratase [EC:4.2.1.44]	280	283	0.9893992932862191
OG0001155	K23464	flavin-dependent trigonelline monooxygenase, oxygenase component [EC:1.14.14.-]	29	280	0.10357142857142858
OG0001156	K24310	UDP-N-acetyl-alpha-D-quinovosamine dehydrogenase [EC:1.1.1.426]	3	279	0.010752688172043012
OG0001159	K07304	peptide-methionine (S)-S-oxide reductase [EC:1.8.4.11]	276	276	1
OG0001160	K00973	glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]	271	275	0.9854545454545455
OG0001161	K21394	TRAP-type transport system small permease protein	200	273	0.7326007326007326
OG0001162	K00122	formate dehydrogenase [EC:1.17.1.9]	271	272	0.9963235294117647
OG0001163	K07795	putative tricarboxylic transport membrane protein	268	271	0.988929889298893
OG0001165	K00471	gamma-butyrobetaine dioxygenase [EC:1.14.11.1]	6	268	0.022388059701492536
OG0001165	K24291	[2-(trimethylamino)ethyl]phosphonate dioxygenase [EC:1.14.11.72]	2	268	0.007462686567164179
OG0001166	K00937	polyphosphate kinase [EC:2.7.4.1]	263	267	0.9850187265917603
OG0001167	K01524	exopolyphosphatase / guanosine-5'-triphosphate,3'-diphosphate pyrophosphatase [EC:3.6.1.11 3.6.1.40]	258	267	0.9662921348314607
